Trade Date,STrike,Expiry Date,Call/Put,Last Trade Price,Bid Price,Ask Price,Bid Implied Volatility,Ask Implied Volatility,Open Interest,Volume,Delta,Gamma,Vega,Theta,Rho
2023-07-03,250,2023-07-14,p,57.75,56.95,58.10,0,0.8673,0,0,-0.9997,0,0,-0.0007,-7.5327
2023-07-03,255,2023-07-14,p,62.75,61.95,62.85,0,0.8109,0,0,-1,0,0,-0.0001,-7.6847
2023-07-03,260,2023-07-14,p,67.75,67.35,68.50,0,1.0841,0,0,-0.9992,0,0,-0.0022,-7.8312
2023-07-03,50,2023-07-21,c,142.38,142.25,142.45,0,2.3315,108,0,1,0,0,-0.0072,0.0248
2023-07-03,55,2023-07-21,c,137.39,136.95,138.25,0,3.0593,28,3,1,0,0,-0.0079,0.0273
2023-07-03,60,2023-07-21,c,132.41,132.25,132.80,0,2.5202,2543,0,1,0,0,-0.0086,0.0297
2023-07-03,65,2023-07-21,c,127.42,127.30,128.15,0,2.6018,403,0,1,0,0,-0.0093,0.0322
2023-07-03,70,2023-07-21,c,122.43,122.15,123.05,0,2.3677,219,0,1,0,0,-0.01,0.0347
2023-07-03,75,2023-07-21,c,117.45,117.10,117.90,0,2.1131,65,0,1,0,0,-0.0108,0.0372
2023-07-03,80,2023-07-21,c,112.46,112.30,113.20,0,2.1454,94,0,1,0,0,-0.0115,0.0396
2023-07-03,85,2023-07-21,c,107.47,107.35,107.55,0,1.4677,707,0,1,0,0,-0.0122,0.0421
2023-07-03,90,2023-07-21,c,102.48,102.10,102.60,0,1.4339,1077,0,1,0,0,-0.0129,0.0446
2023-07-03,95,2023-07-21,c,97.50,97.20,97.60,0,1.3212,109,0,1,0,0,-0.0136,0.0471
2023-07-03,100,2023-07-21,c,92.51,92.35,92.60,0,1.2125,205,0,1,0,0,-0.0143,0.0496
2023-07-03,105,2023-07-21,c,87.52,87.20,88.20,0,1.5173,82,2,1,0,0,-0.0151,0.052
2023-07-03,110,2023-07-21,c,82.54,81.85,83.05,0,1.3472,558,0,1,0,0,-0.0158,0.0545
2023-07-03,115,2023-07-21,c,77.55,77.05,77.65,0,0.9864,608,0,1,0,0,-0.0165,0.057
2023-07-03,120,2023-07-21,c,72.57,72.45,72.85,0,1.0544,566,0,1,0,0,-0.0175,0.0595
2023-07-03,125,2023-07-21,c,67.58,67.45,68.25,0,1.1297,1304,0,1,0,0,-0.0182,0.0619
2023-07-03,130,2023-07-21,c,62.59,62.45,63.45,0,1.0956,1660,2,1,0,0,-0.019,0.0644
2023-07-03,135,2023-07-21,c,57.61,57.50,57.75,0,0.7397,2935,6,1,0,0,-0.0197,0.0669
2023-07-03,140,2023-07-21,c,52.62,52.50,52.75,0,0.6633,2439,22,1,0,0,-0.0204,0.0694
2023-07-03,145,2023-07-21,c,47.63,47.50,47.80,0,0.6215,4036,13,1,0,0,-0.0212,0.0719
2023-07-03,150,2023-07-21,c,42.65,42.55,42.80,0,0.5497,5948,320,1,0,0,-0.0219,0.0743
2023-07-03,155,2023-07-21,c,37.66,37.55,37.85,0,0.5037,10468,49,1,0,0,-0.0226,0.0768
2023-07-03,157.5,2023-07-21,c,35.17,35.20,35.25,0.3703,0.4162,3,41,1,0,0,-0.023,0.078
2023-07-03,160,2023-07-21,c,32.67,32.70,32.80,0.3353,0.413,17389,203,1,0,0,-0.0234,0.0793
2023-07-03,162.5,2023-07-21,c,30.18,30.20,30.30,0.3,0.3798,22,10,1,0,0.0001,-0.0238,0.0805
2023-07-03,165,2023-07-21,c,27.69,27.75,27.80,0.3186,0.3473,16892,67,0.9998,0.0001,0.0002,-0.0242,0.0817
2023-07-03,167.5,2023-07-21,c,25.20,25.25,25.35,0.2871,0.3358,32,15,0.9994,0.0002,0.0009,-0.0249,0.0829
2023-07-03,170,2023-07-21,c,22.84,22.75,22.85,0.2559,0.3036,30202,289,0.9982,0.0007,0.0023,-0.0261,0.0841
2023-07-03,172.5,2023-07-21,c,20.38,20.30,20.40,0.2525,0.287,222,4,0.9952,0.0017,0.006,-0.0283,0.085
2023-07-03,175,2023-07-21,c,17.88,17.85,17.90,0.2397,0.2541,68602,247,0.988,0.0037,0.0141,-0.0324,0.0856
2023-07-03,177.5,2023-07-21,c,15.46,15.40,15.50,0.2218,0.2434,426,17,0.9736,0.0074,0.0265,-0.0392,0.0854
2023-07-03,180,2023-07-21,c,13.02,12.95,13.05,0.1999,0.2176,47900,331,0.9479,0.013,0.0453,-0.0491,0.0841
2023-07-03,182.5,2023-07-21,c,10.65,10.60,10.70,0.1896,0.2027,1007,466,0.9065,0.0206,0.0707,-0.0615,0.0813
2023-07-03,185,2023-07-21,c,8.42,8.35,8.45,0.1804,0.1904,41723,1411,0.8455,0.0301,0.1006,-0.0749,0.0766
2023-07-03,187.5,2023-07-21,c,6.35,6.30,6.40,0.1755,0.1831,13420,311,0.7621,0.0404,0.1309,-0.0866,0.0696
2023-07-03,190,2023-07-21,c,4.52,4.50,4.55,0.1716,0.1748,39371,2486,0.6535,0.05,0.1561,-0.0938,0.0602
2023-07-03,192.5,2023-07-21,c,2.99,2.98,3.00,0.1662,0.1673,4956,4295,0.5225,0.056,0.1708,-0.0934,0.0484
2023-07-03,195,2023-07-21,c,1.82,1.81,1.83,0.1616,0.1628,47609,6703,0.3821,0.0551,0.1664,-0.0842,0.0356
2023-07-03,197.5,2023-07-21,c,1.03,1.01,1.03,0.1585,0.16,6331,1925,0.2539,0.0469,0.1385,-0.068,0.0237
2023-07-03,200,2023-07-21,c,0.55,0.54,0.55,0.1592,0.1602,76027,11812,0.1538,0.0348,0.0982,-0.0492,0.0144
2023-07-03,202.5,2023-07-21,c,0.29,0.28,0.29,0.1616,0.163,4040,887,0.0854,0.0229,0.0688,-0.032,0.008
2023-07-03,205,2023-07-21,c,0.16,0.15,0.16,0.1668,0.1691,23367,2187,0.0431,0.0134,0.0368,-0.0186,0.0041
2023-07-03,207.5,2023-07-21,c,0.09,0.09,0.10,0.1756,0.1789,795,437,0.02,0.0071,0.0207,-0.0097,0.0019
2023-07-03,210,2023-07-21,c,0.06,0.06,0.07,0.1867,0.1913,7729,1405,0.0083,0.0033,0.0107,-0.0045,0.0008
2023-07-03,215,2023-07-21,c,0.04,0.04,0.05,0.2171,0.2237,3843,477,0.0011,0.0005,0.0015,-0.0007,0.0001
2023-07-03,220,2023-07-21,c,0.03,0.02,0.03,0.2358,0.2472,7391,57,0.0001,0.0001,0.0002,-0.0001,0
2023-07-03,225,2023-07-21,c,0.02,0.01,0.02,0.2525,0.2712,1643,29,0,0,0,0,0
2023-07-03,230,2023-07-21,c,0.00,0.01,0.02,0.2844,0.3047,5568,434,0,0,0,0,0
2023-07-03,235,2023-07-21,c,0.00,0.00,0.01,0,0.3155,480,16,0,0,0,0,0
2023-07-03,240,2023-07-21,c,0.00,0.00,0.01,0,0.3457,1403,157,0,0,0,0,0
2023-07-03,245,2023-07-21,c,0.00,0.00,0.01,0,0.3745,540,0,0,0,0,0,0
2023-07-03,250,2023-07-21,c,0.00,0.00,0.01,0,0.4025,1511,9,0,0,0,0,0
2023-07-03,255,2023-07-21,c,0.00,0.00,0.01,0,0.4299,8,0,0,0,0,0,0
2023-07-03,260,2023-07-21,c,0.00,0.00,0.01,0,0.4567,1483,2,0,0,0,0,0
2023-07-03,270,2023-07-21,c,0.00,0.00,0.01,0,0.5088,1376,0,0,0,0,0,0
2023-07-03,280,2023-07-21,c,0.00,0.00,0.01,0,0.5578,4211,21,0,0,0,0,0
2023-07-03,50,2023-07-21,p,0.00,0.00,0.01,0,1.9504,3897,0,0,0,0,0,0
2023-07-03,55,2023-07-21,p,0.00,0.00,0.01,0,1.8166,2322,0,0,0,0,0,0
2023-07-03,60,2023-07-21,p,0.00,0.00,0.01,0,1.6944,6050,0,0,0,0,0,0
2023-07-03,65,2023-07-21,p,0.00,0.00,0.01,0,1.5814,2160,0,0,0,0,0,0
2023-07-03,70,2023-07-21,p,0.00,0.00,0.01,0,1.4769,2198,0,0,0,0,0,0
2023-07-03,75,2023-07-21,p,0.00,0.00,0.01,0,1.3799,2882,0,0,0,0,0,0
2023-07-03,80,2023-07-21,p,0.00,0.00,0.01,0,1.2892,3822,0,0,0,0,0,0
2023-07-03,85,2023-07-21,p,0.00,0.00,0.01,0,1.2042,604,0,0,0,0,0,0
2023-07-03,90,2023-07-21,p,0.00,0.00,0.01,0,1.1241,2406,0,0,0,0,0,0
2023-07-03,95,2023-07-21,p,0.00,0.00,0.01,0,1.0485,2292,0,0,0,0,0,0
2023-07-03,100,2023-07-21,p,0.00,0.00,0.01,0,0.9769,18803,0,0,0,0,0,0
2023-07-03,105,2023-07-21,p,0.00,0.00,0.01,0,0.9077,6505,0,0,0,0,0,0
2023-07-03,110,2023-07-21,p,0.00,0.00,0.01,0,0.8417,7509,7,0,0,0,0,0
2023-07-03,115,2023-07-21,p,0.00,0.00,0.01,0,0.7786,8974,28,0,0,0,0,0
2023-07-03,120,2023-07-21,p,0.00,0.01,0.02,0.7184,0.765,9784,125,-0.0016,0,0,-0.0046,-0.0161
2023-07-03,125,2023-07-21,p,0.01,0.01,0.02,0.6606,0.7037,14456,45,-0.0018,0,0,-0.0046,-0.0175
2023-07-03,130,2023-07-21,p,0.01,0.01,0.02,0.6052,0.6448,22003,27,-0.0019,0,0,-0.0046,-0.0191
2023-07-03,135,2023-07-21,p,0.01,0.02,0.03,0.5882,0.6128,9154,53,-0.0033,0,0,-0.0071,-0.0324
2023-07-03,140,2023-07-21,p,0.02,0.03,0.04,0.5551,0.5735,14353,30,-0.0047,0,0,-0.0092,-0.0468
2023-07-03,145,2023-07-21,p,0.03,0.03,0.04,0.4994,0.5159,11283,252,-0.0053,0,0,-0.0091,-0.0517
2023-07-03,150,2023-07-21,p,0.03,0.04,0.05,0.4604,0.4723,45055,251,-0.0072,0,0,-0.011,-0.0704
2023-07-03,155,2023-07-21,p,0.04,0.05,0.06,0.417,0.4268,18329,1524,-0.0095,0,0,-0.0127,-0.0929
2023-07-03,157.5,2023-07-21,p,0.05,0.06,0.07,0.3989,0.4073,4256,3,-0.0115,0,0,-0.0144,-0.1128
2023-07-03,160,2023-07-21,p,0.06,0.07,0.08,0.379,0.3859,36120,414,-0.0137,0,0,-0.0159,-0.134
2023-07-03,162.5,2023-07-21,p,0.07,0.08,0.09,0.358,0.3641,8823,125,-0.0163,0,0.0001,-0.0174,-0.1588
2023-07-03,165,2023-07-21,p,0.08,0.09,0.10,0.3356,0.3411,32685,4277,-0.0191,0.0001,0.0002,-0.0187,-0.1864
2023-07-03,167.5,2023-07-21,p,0.09,0.10,0.11,0.3124,0.3169,1456,45,-0.0223,0.0002,0.0009,-0.0198,-0.2172
2023-07-03,170,2023-07-21,p,0.11,0.11,0.12,0.2883,0.2926,46153,3296,-0.0262,0.0007,0.0023,-0.0209,-0.2548
2023-07-03,172.5,2023-07-21,p,0.13,0.13,0.14,0.2671,0.2707,6895,91,-0.0324,0.0017,0.006,-0.0231,-0.315
2023-07-03,175,2023-07-21,p,0.15,0.16,0.17,0.247,0.2499,80298,5658,-0.0416,0.0037,0.0141,-0.0262,-0.4032
2023-07-03,177.5,2023-07-21,p,0.21,0.20,0.21,0.2265,0.2287,4778,134,-0.0542,0.0074,0.0265,-0.0296,-0.5249
2023-07-03,180,2023-07-21,p,0.29,0.28,0.29,0.2105,0.2122,52998,7397,-0.0768,0.013,0.0453,-0.0361,-0.7436
2023-07-03,182.5,2023-07-21,p,0.44,0.42,0.43,0.1968,0.198,10663,880,-0.113,0.0206,0.0707,-0.0448,-1.095
2023-07-03,185,2023-07-21,p,0.69,0.66,0.68,0.1852,0.1872,32997,3920,-0.1706,0.0301,0.1006,-0.0559,-1.6538
2023-07-03,187.5,2023-07-21,p,1.11,1.10,1.11,0.1787,0.1794,15125,1449,-0.2576,0.0404,0.1309,-0.0683,-2.5018
2023-07-03,190,2023-07-21,p,1.78,1.77,1.78,0.1722,0.1729,15441,5218,-0.3712,0.05,0.1561,-0.077,-3.6144
2023-07-03,192.5,2023-07-21,p,2.76,2.75,2.77,0.1662,0.1674,3464,4036,-0.5054,0.056,0.1708,-0.0783,-4.9384
2023-07-03,195,2023-07-21,p,4.11,4.10,4.15,0.1615,0.1646,3800,3589,-0.6445,0.0551,0.1664,-0.0711,-6.3269
2023-07-03,197.5,2023-07-21,p,5.86,5.80,5.90,0.1548,0.1627,581,214,-0.771,0.0469,0.1385,-0.0558,-7.6121
2023-07-03,200,2023-07-21,p,7.95,7.90,8.00,0.1531,0.1656,955,198,-0.8631,0.0348,0.0982,-0.04,-8.5874
2023-07-03,202.5,2023-07-21,p,10.23,10.25,10.35,0.148,0.1779,83,124,-0.9212,0.0229,0.0688,-0.0267,-9.2509
2023-07-03,205,2023-07-21,p,12.75,12.45,13.10,0,0.2459,28,9,-0.9901,0.0134,0.0368,-0.002,-10.0167
2023-07-03,207.5,2023-07-21,p,15.25,15.10,15.85,0,0.3081,1,0,-0.9864,0.0071,0.0207,-0.0045,-10.1058
2023-07-03,210,2023-07-21,p,17.75,17.20,17.85,0,0.2654,24,2,-0.9985,0.0033,0.0107,0.0012,-10.3424
2023-07-03,215,2023-07-21,p,22.75,22.50,23.10,0,0.3675,14,0,-0.9967,0.0005,0.0015,-0.0002,-10.5719
2023-07-03,220,2023-07-21,p,27.75,27.10,28.15,0,0.4315,1,1,-0.9973,0.0001,0.0002,-0.0002,-10.8245
2023-07-03,225,2023-07-21,p,32.75,32.55,33.20,0,0.4929,0,0,-0.9978,0,0,-0.0001,-11.0751
2023-07-03,230,2023-07-21,p,37.75,37.60,38.00,0,0.5046,2,40,-0.9992,0,0,0.0012,-11.3353
2023-07-03,235,2023-07-21,p,42.75,42.60,43.25,0,0.5996,0,0,-0.9986,0,0,-0.0017,-11.5757
2023-07-03,240,2023-07-21,p,47.75,47.55,47.90,0,0.5637,0,0,-0.9998,0,0,-0.0003,-11.8335
2023-07-03,245,2023-07-21,p,52.75,52.60,53.20,0,0.6832,0,0,-0.9992,0,0,-0.0011,-12.0748
2023-07-03,250,2023-07-21,p,57.75,57.60,57.85,0,0.6273,7,5,-0.9999,0,0,-0.0001,-12.3279
2023-07-03,255,2023-07-21,p,62.75,62.60,62.90,0,0.6863,0,0,-0.9999,0,0,-0.0002,-12.5742
2023-07-03,260,2023-07-21,p,67.75,67.60,67.85,0,0.7034,0,0,-0.9999,0,0,-0.0001,-12.8213
2023-07-03,270,2023-07-21,p,77.75,76.95,77.90,0,0.7989,0,0,-0.9999,0,0,-0.0001,-13.3144
2023-07-03,280,2023-07-21,p,87.75,87.60,87.95,0,0.8897,0,0,-0.9999,0,0,-0.0002,-13.8074
2023-07-03,50,2023-07-28,c,142.43,141.90,143.05,0,2.6383,0,0,1,0,0,-0.0072,0.0343
2023-07-03,60,2023-07-28,c,132.47,132.25,132.60,0,1.8545,0,0,1,0,0,-0.0086,0.0412
2023-07-03,65,2023-07-28,c,127.48,126.80,128.50,0,2.3443,0,0,1,0,0,-0.0093,0.0446
2023-07-03,70,2023-07-28,c,122.50,121.95,122.95,0,1.9126,0,0,1,0,0,-0.01,0.048
2023-07-03,75,2023-07-28,c,117.52,116.90,118.35,0,1.9862,0,0,1,0,0,-0.0107,0.0515
2023-07-03,80,2023-07-28,c,112.54,111.60,113.25,0,1.8109,0,0,1,0,0,-0.0115,0.0549
2023-07-03,85,2023-07-28,c,107.56,107.10,108.25,0,1.6898,0,0,1,0,0,-0.0122,0.0583
2023-07-03,90,2023-07-28,c,102.57,102.00,103.30,0,1.5969,0,0,1,0,0,-0.0129,0.0618
2023-07-03,95,2023-07-28,c,97.59,96.85,97.90,0,1.2997,0,0,1,0,0,-0.0136,0.0652
2023-07-03,100,2023-07-28,c,92.61,92.05,93.20,0,1.3478,2,0,1,0,0,-0.0143,0.0686
2023-07-03,105,2023-07-28,c,87.63,87.20,88.00,0,1.1659,0,0,1,0,0,-0.015,0.072
2023-07-03,110,2023-07-28,c,82.65,81.75,83.10,0,1.1231,0,0,1,0,0,-0.0158,0.0755
2023-07-03,115,2023-07-28,c,77.68,76.70,78.35,0,1.1166,1,0,1,0,0,-0.0173,0.0789
2023-07-03,120,2023-07-28,c,72.70,71.90,73.05,0,0.9258,0,0,1,0,0,-0.018,0.0823
2023-07-03,125,2023-07-28,c,67.72,67.55,67.85,0,0.7392,0,0,1,0,0,-0.0188,0.0858
2023-07-03,130,2023-07-28,c,62.74,62.55,63.05,0,0.7733,1,0,1,0,0,-0.0195,0.0892
2023-07-03,135,2023-07-28,c,57.76,57.60,57.95,0,0.6569,4,0,1,0,0,-0.0203,0.0926
2023-07-03,140,2023-07-28,c,52.78,52.65,52.95,0,0.5886,10,2,1,0,0.0001,-0.0211,0.096
2023-07-03,145,2023-07-28,c,47.80,47.70,48.00,0,0.5456,114,4,0.9999,0,0.0003,-0.0219,0.0995
2023-07-03,150,2023-07-28,c,42.82,42.80,42.90,0,0.43,121,37,0.9993,0.0002,0.0014,-0.0233,0.1028
2023-07-03,155,2023-07-28,c,37.85,37.85,37.95,0.308,0.3974,27,3,0.9976,0.0005,0.0035,-0.0255,0.106
2023-07-03,160,2023-07-28,c,32.95,32.90,33.00,0.3055,0.3597,75,1,0.9928,0.0013,0.0103,-0.0298,0.1088
2023-07-03,165,2023-07-28,c,27.98,27.95,28.05,0.2797,0.319,921,1,0.9823,0.003,0.0206,-0.037,0.1108
2023-07-03,170,2023-07-28,c,23.08,23.05,23.15,0.2618,0.2867,221,6,0.9608,0.006,0.0446,-0.0484,0.1113
2023-07-03,175,2023-07-28,c,18.23,18.15,18.25,0.2284,0.2463,318,23,0.9236,0.0107,0.0719,-0.0628,0.1096
2023-07-03,180,2023-07-28,c,13.51,13.45,13.50,0.2114,0.2168,905,635,0.8669,0.0174,0.1057,-0.0765,0.1053
2023-07-03,185,2023-07-28,c,9.11,9.05,9.15,0.1937,0.2009,5815,224,0.7785,0.0271,0.1525,-0.0869,0.0966
2023-07-03,190,2023-07-28,c,5.33,5.35,5.40,0.1832,0.1859,6027,1396,0.6312,0.039,0.1898,-0.0911,0.0798
2023-07-03,195,2023-07-28,c,2.59,2.62,2.64,0.174,0.175,7071,3680,0.4217,0.0439,0.1949,-0.0824,0.054
2023-07-03,200,2023-07-28,c,1.05,1.02,1.04,0.1676,0.169,7768,6279,0.2241,0.0343,0.154,-0.059,0.0289
2023-07-03,205,2023-07-28,c,0.40,0.37,0.38,0.1711,0.1723,8599,2128,0.0969,0.0196,0.0823,-0.033,0.0126
2023-07-03,210,2023-07-28,c,0.13,0.15,0.16,0.1825,0.1847,2501,1581,0.0342,0.0086,0.0372,-0.0143,0.0044
2023-07-03,215,2023-07-28,c,0.06,0.08,0.09,0.2013,0.2051,862,424,0.0097,0.0029,0.013,-0.0048,0.0013
2023-07-03,220,2023-07-28,c,0.05,0.05,0.06,0.222,0.2275,626,425,0.0022,0.0008,0.0035,-0.0013,0.0003
2023-07-03,225,2023-07-28,c,0.04,0.03,0.04,0.2392,0.2475,475,154,0.0004,0.0002,0.0007,-0.0003,0.0001
2023-07-03,230,2023-07-28,c,0.03,0.02,0.03,0.2572,0.2687,145,30,0.0001,0,0.0001,0,0
2023-07-03,235,2023-07-28,c,0.03,0.01,0.03,0.2664,0.2975,112,136,0,0,0,0,0
2023-07-03,240,2023-07-28,c,0.02,0.01,0.02,0.2918,0.3118,185,1,0,0,0,0,0
2023-07-03,245,2023-07-28,c,0.00,0.00,0.02,0,0.3383,338,1,0,0,0,0,0
2023-07-03,250,2023-07-28,c,0.00,0.00,0.02,0,0.3636,65,21,0,0,0,0,0
2023-07-03,255,2023-07-28,c,0.00,0.00,0.01,0,0.364,47,2,0,0,0,0,0
2023-07-03,260,2023-07-28,c,0.00,0.00,0.01,0,0.3869,10,0,0,0,0,0,0
2023-07-03,50,2023-07-28,p,0.00,0.00,0.01,0,1.658,0,0,0,0,0,0,0
2023-07-03,60,2023-07-28,p,0.00,0.00,0.01,0,1.4402,0,0,0,0,0,0,0
2023-07-03,65,2023-07-28,p,0.00,0.00,0.01,0,1.3442,0,0,0,0,0,0,0
2023-07-03,70,2023-07-28,p,0.00,0.00,0.01,0,1.2556,0,0,0,0,0,0,0
2023-07-03,75,2023-07-28,p,0.00,0.00,0.01,0,1.1731,0,0,0,0,0,0,0
2023-07-03,80,2023-07-28,p,0.00,0.00,0.01,0,1.0962,0,0,0,0,0,0,0
2023-07-03,85,2023-07-28,p,0.00,0.00,0.01,0,1.024,0,0,0,0,0,0,0
2023-07-03,90,2023-07-28,p,0.00,0.00,0.01,0,0.9561,0,0,0,0,0,0,0
2023-07-03,95,2023-07-28,p,0.00,0.00,0.01,0,0.8919,1150,0,0,0,0,0,0
2023-07-03,100,2023-07-28,p,0.00,0.00,0.01,0,0.8308,0,0,0,0,0,0,0
2023-07-03,105,2023-07-28,p,0.00,0.00,0.01,0,0.772,222,1,0,0,0,0,0
2023-07-03,110,2023-07-28,p,0.00,0.00,0.02,0,0.7621,5611,0,0,0,0,0,0
2023-07-03,115,2023-07-28,p,0.00,0.01,0.02,0.6627,0.7055,4865,10,-0.0015,0,0,-0.0034,-0.0213
2023-07-03,120,2023-07-28,p,0.01,0.01,0.02,0.6115,0.6511,156,6,-0.0017,0,0,-0.0034,-0.023
2023-07-03,125,2023-07-28,p,0.01,0.02,0.03,0.5991,0.6242,93,12,-0.0028,0,0,-0.0053,-0.0388
2023-07-03,130,2023-07-28,p,0.03,0.02,0.03,0.5492,0.5726,39,2,-0.0031,0,0,-0.0053,-0.0423
2023-07-03,135,2023-07-28,p,0.04,0.03,0.04,0.5218,0.5385,38,0,-0.0044,0,0,-0.0069,-0.0608
2023-07-03,140,2023-07-28,p,0.05,0.04,0.05,0.4885,0.5012,288,5,-0.0059,0,0.0001,-0.0084,-0.0817
2023-07-03,145,2023-07-28,p,0.06,0.05,0.06,0.4513,0.4611,133,9,-0.0077,0,0.0003,-0.0097,-0.1053
2023-07-03,150,2023-07-28,p,0.07,0.07,0.08,0.4203,0.4279,254,19,-0.0109,0.0002,0.0014,-0.0123,-0.1496
2023-07-03,155,2023-07-28,p,0.08,0.09,0.10,0.3841,0.3901,162,57,-0.0147,0.0005,0.0035,-0.0145,-0.2007
2023-07-03,160,2023-07-28,p,0.09,0.11,0.12,0.3451,0.3499,811,28,-0.0194,0.0013,0.0103,-0.0165,-0.2641
2023-07-03,165,2023-07-28,p,0.13,0.15,0.16,0.3106,0.3139,717,15,-0.0279,0.003,0.0206,-0.0201,-0.3788
2023-07-03,170,2023-07-28,p,0.21,0.20,0.21,0.2734,0.276,3532,477,-0.0401,0.006,0.0446,-0.0238,-0.544
2023-07-03,175,2023-07-28,p,0.34,0.30,0.31,0.2402,0.2418,3359,911,-0.0636,0.0107,0.0719,-0.0302,-0.8616
2023-07-03,180,2023-07-28,p,0.60,0.55,0.56,0.2148,0.2158,6454,6495,-0.115,0.0174,0.1057,-0.0419,-1.5577
2023-07-03,185,2023-07-28,p,1.16,1.15,1.16,0.1971,0.1978,6912,1141,-0.2194,0.0271,0.1525,-0.0584,-2.9782
2023-07-03,190,2023-07-28,p,2.37,2.42,2.43,0.1844,0.1849,6706,4424,-0.3922,0.039,0.1898,-0.0706,-5.3476
2023-07-03,195,2023-07-28,p,4.67,4.65,4.75,0.1714,0.1767,888,494,-0.6109,0.0439,0.1949,-0.0656,-8.3906
2023-07-03,200,2023-07-28,p,8.23,8.20,8.25,0.1666,0.1705,429,50,-0.8063,0.0343,0.154,-0.0441,-11.2084
2023-07-03,205,2023-07-28,p,12.78,12.70,12.80,0,0.179,260,23,-0.9966,0.0196,0.0823,0.0024,-13.9972
2023-07-03,210,2023-07-28,p,17.75,16.95,18.00,0,0.2625,111,1,-0.9945,0.0086,0.0372,0.0014,-14.3116
2023-07-03,215,2023-07-28,p,22.75,22.50,22.95,0,0.3048,3,5,-0.9972,0.0029,0.013,0.0022,-14.6898
2023-07-03,220,2023-07-28,p,27.75,27.60,28.40,0,0.4115,0,0,-0.9932,0.0008,0.0035,-0.0004,-14.9808
2023-07-03,225,2023-07-28,p,32.75,31.70,32.90,0,0.3848,0,0,-0.999,0.0002,0.0007,0.0029,-15.3979
2023-07-03,230,2023-07-28,p,37.75,36.70,38.65,0,0.5357,0,0,-0.9941,0,0.0001,-0.001,-15.677
2023-07-03,235,2023-07-28,p,42.75,42.60,43.10,0,0.5064,0,0,-0.9986,0,0,0.0024,-16.0778
2023-07-03,240,2023-07-28,p,47.75,46.90,48.55,0,0.613,0,0,-0.9967,0,0,0.0005,-16.3963
2023-07-03,245,2023-07-28,p,52.75,52.50,52.90,0,0.5336,0,0,-0.9997,0,0,-0.0003,-16.777
2023-07-03,250,2023-07-28,p,57.75,56.60,58.00,0,0.5953,0,0,-0.9996,0,0,-0.0005,-17.1178
2023-07-03,255,2023-07-28,p,62.75,62.55,63.45,0,0.7128,0,0,-0.9986,0,0,-0.0017,-17.4474
2023-07-03,260,2023-07-28,p,67.75,67.10,68.30,0,0.7257,0,0,-0.9991,0,0,-0.0011,-17.797
2023-07-03,50,2023-08-04,c,142.49,142.30,143.80,0,2.6735,0,0,1,0,0,-0.0074,0.0438
2023-07-03,60,2023-08-04,c,132.54,132.35,133.00,0,1.9431,0,0,1,0,0,-0.0089,0.0526
2023-07-03,65,2023-08-04,c,127.56,127.40,127.95,0,1.7698,0,0,1,0,0,-0.0097,0.057
2023-07-03,70,2023-08-04,c,122.59,122.40,122.75,0,1.4718,0,0,1,0,0,-0.0104,0.0613
2023-07-03,75,2023-08-04,c,117.61,117.45,118.15,0,1.6328,0,0,1,0,0,-0.0112,0.0657
2023-07-03,80,2023-08-04,c,112.63,112.50,112.75,0,1.2362,0,0,1,0,0,-0.0119,0.0701
2023-07-03,85,2023-08-04,c,107.66,107.50,108.05,0,1.3641,0,0,1,0,0,-0.0127,0.0745
2023-07-03,90,2023-08-04,c,102.68,102.15,104.05,0,1.5985,0,0,1,0,0,-0.0134,0.0789
2023-07-03,95,2023-08-04,c,97.71,97.55,97.80,0,0.9856,0,0,1,0,0,-0.0141,0.0832
2023-07-03,100,2023-08-04,c,92.73,92.50,93.20,0,1.1495,1,0,1,0,0,-0.0149,0.0876
2023-07-03,105,2023-08-04,c,87.47,87.60,88.60,0.8896,1.2594,0,0,0.9985,0,0,-0.0068,0.092
2023-07-03,110,2023-08-04,c,82.69,82.60,82.90,0,0.8835,1,0,0.9995,0,0,-0.0136,0.0964
2023-07-03,115,2023-08-04,c,77.71,77.65,77.90,0,0.8064,0,0,0.9995,0,0,-0.0144,0.1008
2023-07-03,120,2023-08-04,c,72.74,72.70,73.00,0,0.7861,0,0,0.9995,0,0,-0.0151,0.1051
2023-07-03,125,2023-08-04,c,67.76,67.70,68.00,0,0.7156,0,0,0.9995,0,0,-0.0158,0.1095
2023-07-03,130,2023-08-04,c,62.78,62.75,63.10,0,0.6875,3,0,0.9995,0,0,-0.0166,0.1139
2023-07-03,135,2023-08-04,c,57.81,57.80,58.05,0,0.6037,33,0,0.9995,0,0,-0.0173,0.1183
2023-07-03,140,2023-08-04,c,52.84,52.80,53.30,0,0.6149,2,9,0.9995,0,0,-0.0182,0.1227
2023-07-03,145,2023-08-04,c,47.86,47.90,48.15,0.3888,0.5127,6,37,0.9995,0,0.0003,-0.019,0.127
2023-07-03,150,2023-08-04,c,42.89,42.95,43.25,0.3683,0.4795,41,21,0.9991,0.0001,0.0011,-0.0202,0.1313
2023-07-03,155,2023-08-04,c,38.27,38.05,38.30,0.3629,0.4325,26,20,0.9975,0.0004,0.0039,-0.022,0.1355
2023-07-03,160,2023-08-04,c,33.29,33.15,33.35,0.3399,0.3848,38,5,0.9928,0.0013,0.0114,-0.0256,0.139
