Trade Date,STrike,Expiry Date,Call/Put,Last Trade Price,Bid Price,Ask Price,Bid Implied Volatility,Ask Implied Volatility,Open Interest,Volume,Delta,Gamma,Vega,Theta,Rho
2023-07-03,215,2023-08-04,c,66.08,64.40,66.95,0.4306,0.7226,269,7,0.9269,0.0026,0.1125,-0.1431,0.1689
2023-07-03,220,2023-08-04,c,61.49,59.80,62.00,0.4704,0.6756,76,5,0.9128,0.003,0.1299,-0.1571,0.1694
2023-07-03,225,2023-08-04,c,56.98,55.30,57.50,0.4898,0.6592,36,2,0.8966,0.0035,0.1483,-0.1715,0.1694
2023-07-03,230,2023-08-04,c,52.10,51.85,52.55,0.5679,0.6116,119,5,0.8781,0.004,0.1676,-0.186,0.1688
2023-07-03,235,2023-08-04,c,47.92,47.00,48.65,0.5297,0.6216,31,7,0.8567,0.0046,0.1875,-0.2008,0.1674
2023-07-03,240,2023-08-04,c,43.76,43.45,44.05,0.5598,0.5887,60,65,0.8325,0.0052,0.2078,-0.2153,0.1652
2023-07-03,245,2023-08-04,c,39.83,39.50,40.20,0.5561,0.5868,110,21,0.8047,0.0058,0.2279,-0.2299,0.162
2023-07-03,250,2023-08-04,c,36.05,35.70,36.45,0.5518,0.5821,344,72,0.7734,0.0065,0.2474,-0.244,0.1577
2023-07-03,255,2023-08-04,c,32.47,32.10,32.75,0.5482,0.5726,294,135,0.7385,0.0071,0.266,-0.2571,0.1525
2023-07-03,260,2023-08-04,c,29.11,28.95,29.30,0.5538,0.5662,413,178,0.7004,0.0077,0.2832,-0.2691,0.1462
2023-07-03,265,2023-08-04,c,26.04,25.85,26.20,0.5531,0.5645,367,158,0.6594,0.0082,0.2984,-0.2792,0.139
2023-07-03,270,2023-08-04,c,23.21,23.15,23.35,0.5575,0.5638,408,215,0.6162,0.0086,0.3176,-0.2869,0.131
2023-07-03,275,2023-08-04,c,20.61,20.55,20.70,0.5582,0.5628,320,542,0.5718,0.0089,0.3247,-0.2919,0.1225
2023-07-03,280,2023-08-04,c,18.21,18.15,18.30,0.5584,0.563,293,1569,0.5271,0.009,0.3288,-0.2942,0.1137
2023-07-03,285,2023-08-04,c,16.04,16.00,16.10,0.5598,0.5628,242,857,0.4831,0.009,0.3294,-0.2939,0.1048
2023-07-03,290,2023-08-04,c,14.10,14.05,14.15,0.5611,0.5642,401,519,0.4405,0.0088,0.3268,-0.2911,0.0961
2023-07-03,295,2023-08-04,c,12.36,12.30,12.45,0.5625,0.5672,144,93,0.4001,0.0086,0.3208,-0.286,0.0876
2023-07-03,300,2023-08-04,c,10.83,10.75,10.90,0.5646,0.5694,869,1479,0.3624,0.0083,0.3117,-0.2792,0.0797
2023-07-03,305,2023-08-04,c,9.47,9.40,9.55,0.5675,0.5726,334,169,0.3276,0.0079,0.2998,-0.2709,0.0722
2023-07-03,310,2023-08-04,c,8.28,8.20,8.35,0.5706,0.5758,393,615,0.2958,0.0074,0.2854,-0.2616,0.0654
2023-07-03,315,2023-08-04,c,7.25,7.20,7.30,0.5757,0.5794,180,161,0.2671,0.007,0.2689,-0.2518,0.0592
2023-07-03,320,2023-08-04,c,6.35,6.30,6.40,0.5804,0.5844,264,195,0.2411,0.0065,0.2508,-0.2415,0.0535
2023-07-03,325,2023-08-04,c,5.57,5.50,5.65,0.5846,0.5906,80,245,0.2178,0.0061,0.2531,-0.2311,0.0484
2023-07-03,330,2023-08-04,c,4.90,4.85,4.95,0.5902,0.5945,285,133,0.1974,0.0057,0.2335,-0.2206,0.0439
2023-07-03,335,2023-08-04,c,4.31,4.25,4.35,0.5949,0.5996,20,236,0.1788,0.0052,0.2133,-0.2104,0.0399
2023-07-03,340,2023-08-04,c,3.80,3.75,3.85,0.6009,0.6061,118,53,0.1619,0.0049,0.1928,-0.2001,0.0361
2023-07-03,345,2023-08-04,c,3.35,3.30,3.40,0.6067,0.6118,102,53,0.1474,0.0045,0.1944,-0.1903,0.0329
2023-07-03,350,2023-08-04,c,2.98,2.94,3.00,0.6135,0.6169,752,430,0.1339,0.0041,0.1739,-0.1806,0.0299
2023-07-03,355,2023-08-04,c,2.65,2.61,2.68,0.6197,0.6242,35,20,0.1216,0.0038,0.1753,-0.1711,0.0272
2023-07-03,360,2023-08-04,c,2.36,2.33,2.39,0.6269,0.6308,552,58,0.1109,0.0035,0.1551,-0.1619,0.0248
2023-07-03,365,2023-08-04,c,2.11,2.08,2.14,0.6333,0.6377,26,26,0.1007,0.0033,0.1563,-0.1528,0.0226
2023-07-03,370,2023-08-04,c,1.89,1.86,1.91,0.6403,0.6444,23,27,0.092,0.003,0.1371,-0.1444,0.0206
2023-07-03,375,2023-08-04,c,1.71,1.67,1.73,0.6464,0.6515,13,14,0.0835,0.0028,0.1188,-0.1358,0.0187
2023-07-03,380,2023-08-04,c,1.52,1.51,1.56,0.6547,0.6591,1062,342,0.0763,0.0026,0.1196,-0.1279,0.0171
2023-07-03,385,2023-08-04,c,1.39,1.36,1.38,0.6608,0.6627,18,20,0.0694,0.0024,0.1205,-0.1201,0.0156
2023-07-03,390,2023-08-04,c,1.24,1.23,1.28,0.6679,0.6735,19,35,0.0632,0.0022,0.1035,-0.1124,0.0142
2023-07-03,395,2023-08-04,c,1.14,1.11,1.15,0.6736,0.6782,215,7,0.0574,0.002,0.0878,-0.1052,0.0129
2023-07-03,400,2023-08-04,c,1.03,1.01,1.06,0.6815,0.6871,68,63,0.0523,0.0018,0.0884,-0.0984,0.0118
2023-07-03,405,2023-08-04,c,0.94,0.92,0.96,0.6878,0.6932,38,20,0.0474,0.0017,0.089,-0.0917,0.0107
2023-07-03,410,2023-08-04,c,0.86,0.84,0.87,0.6951,0.6991,220,106,0.0432,0.0016,0.0749,-0.0855,0.0097
2023-07-03,415,2023-08-04,c,0.78,0.77,0.81,0.7017,0.7081,10,16,0.039,0.0014,0.0754,-0.0792,0.0088
2023-07-03,420,2023-08-04,c,0.72,0.70,0.74,0.7073,0.7137,18,25,0.0356,0.0013,0.0626,-0.0738,0.008
2023-07-03,425,2023-08-04,c,0.66,0.64,0.68,0.7145,0.7208,8,1,0.0322,0.0012,0.0631,-0.0684,0.0073
2023-07-03,430,2023-08-04,c,0.61,0.59,0.62,0.7208,0.7265,68,62,0.0291,0.0011,0.052,-0.0632,0.0066
2023-07-03,435,2023-08-04,c,0.56,0.54,0.58,0.7269,0.7345,4,7,0.0264,0.001,0.0523,-0.0584,0.006
2023-07-03,440,2023-08-04,c,0.51,0.50,0.53,0.7337,0.7405,1,2,0.0238,0.0009,0.0425,-0.0539,0.0054
2023-07-03,445,2023-08-04,c,0.47,0.46,0.49,0.7391,0.7461,6,21,0.0216,0.0008,0.0428,-0.0498,0.0049
2023-07-03,450,2023-08-04,c,0.44,0.42,0.45,0.7444,0.7514,15,5,0.0195,0.0008,0.0431,-0.0459,0.0044
2023-07-03,455,2023-08-04,c,0.40,0.39,0.42,0.7516,0.7589,0,0,0.0176,0.0007,0.0348,-0.0421,0.004
2023-07-03,460,2023-08-04,c,0.38,0.36,0.39,0.7567,0.7653,7,3,0.0158,0.0006,0.035,-0.0386,0.0036
2023-07-03,465,2023-08-04,c,0.35,0.33,0.37,0.7618,0.7732,11,0,0.0142,0.0006,0.0278,-0.0354,0.0032
2023-07-03,470,2023-08-04,c,0.33,0.31,0.34,0.7691,0.7782,2,63,0.0129,0.0005,0.028,-0.0325,0.0029
2023-07-03,475,2023-08-04,c,0.30,0.29,0.32,0.7748,0.7855,7,13,0.0115,0.0005,0.0282,-0.0295,0.0026
2023-07-03,480,2023-08-04,c,0.28,0.27,0.30,0.7805,0.7911,6,5,0.0103,0.0004,0.0223,-0.027,0.0023
2023-07-03,485,2023-08-04,c,0.26,0.25,0.28,0.7861,0.7966,1,2,0.0093,0.0004,0.0224,-0.0246,0.0021
2023-07-03,490,2023-08-04,c,0.24,0.23,0.26,0.7907,0.8021,23,7,0.0084,0.0004,0.0175,-0.0225,0.0019
2023-07-03,495,2023-08-04,c,0.22,0.22,0.24,0.7982,0.8071,12,0,0.0075,0.0003,0.0176,-0.0205,0.0017
2023-07-03,500,2023-08-04,c,0.21,0.20,0.24,0.8013,0.8189,23,49,0.0066,0.0003,0.0177,-0.0185,0.0015
2023-07-03,20,2023-08-04,p,0.00,0.00,0.02,0,0,0,0,0,0,0,0,0
2023-07-03,30,2023-08-04,p,0.00,0.00,0.02,0,2.4826,0,0,0,0,0,0,0
2023-07-03,40,2023-08-04,p,0.00,0.00,0.02,0,2.1588,0,0,0,0,0,0,0
2023-07-03,50,2023-08-04,p,0.00,0.00,0.02,0,1.9112,0,0,0,0,0,0,0
2023-07-03,60,2023-08-04,p,0.00,0.00,0.02,0,1.7108,0,1,0,0,0,0,0
2023-07-03,70,2023-08-04,p,0.00,0.00,0.02,0,1.5426,0,0,0,0,0,0,0
2023-07-03,80,2023-08-04,p,0.00,0.00,0.03,0,1.4465,0,0,0,0,0,0,0
2023-07-03,85,2023-08-04,p,0.00,0.00,0.03,0,1.3788,0,0,0,0,0,0,0
2023-07-03,90,2023-08-04,p,0.00,0.00,0.03,0,1.3152,0,0,0,0,0,0,0
2023-07-03,95,2023-08-04,p,0.00,0.00,0.04,0,1.2877,0,0,0,0,0,0,0
2023-07-03,100,2023-08-04,p,0.04,0.01,0.04,1.0917,1.2289,0,0,-0.0008,0,0,-0.0042,-0.022
2023-07-03,105,2023-08-04,p,0.05,0.01,0.05,1.0416,1.1966,147,0,-0.0009,0,0,-0.0046,-0.0255
2023-07-03,110,2023-08-04,p,0.05,0.02,0.05,1.0517,1.1425,17,0,-0.0013,0,0,-0.0059,-0.0341
2023-07-03,115,2023-08-04,p,0.05,0.03,0.05,1.0406,1.0908,51,0,-0.0016,0,0.0001,-0.0069,-0.0416
2023-07-03,120,2023-08-04,p,0.07,0.04,0.07,1.0195,1.0777,22,0,-0.0021,0,0.0001,-0.0089,-0.0563
2023-07-03,125,2023-08-04,p,0.08,0.05,0.08,0.9941,1.0432,51,0,-0.0025,0,0.0002,-0.0103,-0.0678
2023-07-03,130,2023-08-04,p,0.09,0.06,0.09,0.966,1.0073,13,10,-0.003,0,0.0004,-0.0116,-0.0798
2023-07-03,135,2023-08-04,p,0.09,0.07,0.10,0.9368,0.9729,6,4,-0.0035,0,0.0007,-0.0129,-0.093
2023-07-03,140,2023-08-04,p,0.10,0.09,0.11,0.9163,0.9377,137,7,-0.0042,0,0.0015,-0.0147,-0.111
2023-07-03,145,2023-08-04,p,0.11,0.10,0.13,0.8844,0.9112,22,0,-0.0049,0,0.0028,-0.0164,-0.1301
2023-07-03,150,2023-08-04,p,0.12,0.12,0.14,0.8593,0.8749,30,20,-0.0056,0.0001,0.0038,-0.018,-0.1499
2023-07-03,155,2023-08-04,p,0.13,0.14,0.17,0.8322,0.8527,22,3,-0.0068,0.0001,0.0068,-0.0206,-0.1799
2023-07-03,160,2023-08-04,p,0.16,0.17,0.20,0.8111,0.8277,44,4,-0.0082,0.0002,0.009,-0.0236,-0.217
2023-07-03,165,2023-08-04,p,0.18,0.19,0.23,0.781,0.8015,34,36,-0.0095,0.0003,0.015,-0.0259,-0.2511
2023-07-03,170,2023-08-04,p,0.22,0.23,0.27,0.7601,0.7766,280,10,-0.0114,0.0004,0.0194,-0.0295,-0.3004
2023-07-03,175,2023-08-04,p,0.28,0.28,0.32,0.7402,0.7547,30,9,-0.0138,0.0005,0.0245,-0.0338,-0.3635
2023-07-03,180,2023-08-04,p,0.36,0.34,0.38,0.7206,0.7335,113,53,-0.0166,0.0006,0.0309,-0.0387,-0.4388
2023-07-03,185,2023-08-04,p,0.43,0.41,0.45,0.7005,0.7109,78,7,-0.0199,0.0008,0.0383,-0.0438,-0.525
2023-07-03,190,2023-08-04,p,0.53,0.51,0.54,0.6852,0.6916,166,63,-0.0243,0.001,0.0471,-0.0506,-0.642
2023-07-03,195,2023-08-04,p,0.65,0.63,0.66,0.6693,0.6745,150,77,-0.0297,0.0013,0.0572,-0.0585,-0.7853
2023-07-03,200,2023-08-04,p,0.80,0.78,0.81,0.6544,0.6593,912,247,-0.0365,0.0015,0.0689,-0.0676,-0.9633
2023-07-03,205,2023-08-04,p,0.99,0.97,1.01,0.6407,0.6459,322,69,-0.0448,0.0018,0.0819,-0.0783,-1.1852
2023-07-03,210,2023-08-04,p,1.23,1.20,1.25,0.6267,0.6327,351,80,-0.0547,0.0022,0.0966,-0.0899,-1.4484
2023-07-03,215,2023-08-04,p,1.53,1.50,1.55,0.6155,0.6206,240,105,-0.067,0.0026,0.1125,-0.1034,-1.7751
2023-07-03,220,2023-08-04,p,1.91,1.88,1.93,0.6056,0.61,364,320,-0.0818,0.003,0.1299,-0.1184,-2.1707
2023-07-03,225,2023-08-04,p,2.38,2.35,2.41,0.5969,0.6009,320,245,-0.0995,0.0035,0.1483,-0.135,-2.6459
2023-07-03,230,2023-08-04,p,2.96,2.93,2.99,0.5888,0.5924,288,208,-0.1201,0.004,0.1676,-0.1524,-3.2021
2023-07-03,235,2023-08-04,p,3.68,3.60,3.70,0.5794,0.5848,419,272,-0.1436,0.0046,0.1875,-0.1699,-3.8375
2023-07-03,240,2023-08-04,p,4.52,4.50,4.60,0.5757,0.5805,712,619,-0.1717,0.0052,0.2078,-0.1898,-4.6043
2023-07-03,245,2023-08-04,p,5.56,5.50,5.60,0.5693,0.5737,323,252,-0.202,0.0058,0.2279,-0.2075,-5.4331
2023-07-03,250,2023-08-04,p,6.77,6.70,6.85,0.5648,0.5708,191,461,-0.2362,0.0065,0.2474,-0.2256,-6.3777
2023-07-03,255,2023-08-04,p,8.20,8.15,8.25,0.5628,0.5665,195,261,-0.2732,0.0071,0.266,-0.2422,-7.4081
2023-07-03,260,2023-08-04,p,9.84,9.80,9.90,0.561,0.5645,225,377,-0.3127,0.0077,0.2832,-0.257,-8.5221
2023-07-03,265,2023-08-04,p,11.72,11.65,11.80,0.5585,0.5634,117,166,-0.354,0.0082,0.2984,-0.2691,-9.6979
2023-07-03,270,2023-08-04,p,13.84,13.80,13.90,0.5584,0.5616,13,123,-0.3966,0.0086,0.3176,-0.2785,-10.9265
2023-07-03,275,2023-08-04,p,16.21,16.15,16.30,0.5579,0.5625,6,186,-0.4398,0.0089,0.3247,-0.2851,-12.1923
2023-07-03,280,2023-08-04,p,18.80,18.75,18.90,0.5584,0.5629,9,258,-0.4828,0.009,0.3288,-0.2885,-13.475
2023-07-03,285,2023-08-04,p,21.63,21.55,21.70,0.5584,0.5629,8,57,-0.5253,0.009,0.3294,-0.2883,-14.7616
2023-07-03,290,2023-08-04,p,24.67,24.60,24.75,0.5598,0.5644,32,52,-0.5665,0.0088,0.3268,-0.2856,-16.0373
2023-07-03,295,2023-08-04,p,27.94,27.85,28.05,0.5612,0.5674,1,8,-0.6058,0.0086,0.3208,-0.2806,-17.2875
2023-07-03,300,2023-08-04,p,31.43,31.35,31.50,0.5647,0.5696,60,30,-0.6429,0.0083,0.3117,-0.2735,-18.5005
2023-07-03,305,2023-08-04,p,35.14,34.85,35.35,0.5625,0.5793,24,21,-0.6775,0.0079,0.2998,-0.2648,-19.668
2023-07-03,310,2023-08-04,p,38.96,38.80,39.30,0.5703,0.588,0,30,-0.7076,0.0074,0.2854,-0.2574,-20.7526
2023-07-03,315,2023-08-04,p,42.93,42.45,43.30,0.5618,0.5939,0,39,-0.7394,0.007,0.2689,-0.2429,-21.8661
2023-07-03,320,2023-08-04,p,47.09,46.60,47.40,0.5669,0.5988,5,0,-0.766,0.0065,0.2508,-0.2314,-22.8787
2023-07-03,325,2023-08-04,p,51.46,50.80,52.25,0.5692,0.6296,1,0,-0.7847,0.0061,0.2531,-0.227,-23.7327
2023-07-03,330,2023-08-04,p,55.93,55.30,56.60,0.5809,0.6384,0,0,-0.8042,0.0057,0.2335,-0.2184,-24.5961
2023-07-03,335,2023-08-04,p,60.27,59.80,61.00,0.5886,0.6453,1,0,-0.823,0.0052,0.2133,-0.2076,-25.4453
2023-07-03,340,2023-08-04,p,64.66,63.50,65.45,0.5463,0.6515,1,0,-0.8516,0.0049,0.1928,-0.1799,-26.4974
2023-07-03,345,2023-08-04,p,69.25,68.10,70.00,0.5472,0.6601,0,0,-0.8677,0.0045,0.1944,-0.1678,-27.2896
2023-07-03,350,2023-08-04,p,74.05,73.35,75.10,0.5917,0.6942,0,0,-0.8668,0.0041,0.1739,-0.1795,-27.725
2023-07-03,355,2023-08-04,p,78.74,78.05,79.80,0.596,0.7064,0,0,-0.8787,0.0038,0.1753,-0.1704,-28.4259
2023-07-03,360,2023-08-04,p,83.42,81.90,84.55,0.4906,0.7205,0,0,-0.9113,0.0035,0.1551,-0.1267,-29.5664
2023-07-03,365,2023-08-04,p,88.18,86.65,89.30,0,0.7317,0,0,-0.9929,0.0033,0.1563,-0.011,-31.8339
2023-07-03,370,2023-08-04,p,93.08,92.40,94.15,0.6088,0.7485,0,0,-0.9065,0.003,0.1371,-0.1475,-30.3553
2023-07-03,375,2023-08-04,p,98.10,97.25,98.95,0.6128,0.7599,0,0,-0.9144,0.0028,0.1188,-0.1398,-30.9691
2023-07-03,380,2023-08-04,p,102.63,101.30,103.80,0,0.7737,0,0,-0.9962,0.0026,0.1196,-0.0074,-33.2247
2023-07-03,385,2023-08-04,p,107.49,106.10,108.70,0,0.7906,0,0,-0.9967,0.0024,0.1205,-0.0068,-33.6763
2023-07-03,390,2023-08-04,p,112.36,111.00,113.60,0,0.8063,3,0,-0.9972,0.0022,0.1035,-0.0062,-34.1261
2023-07-03,395,2023-08-04,p,117.25,115.90,118.50,0,0.8206,0,0,-0.9976,0.002,0.0878,-0.0056,-34.5747
2023-07-03,400,2023-08-04,p,122.16,120.85,123.40,0,0.8347,0,0,-0.998,0.0018,0.0884,-0.0052,-35.0215
2023-07-03,405,2023-08-04,p,127.07,125.80,128.35,0,0.8523,0,0,-0.9982,0.0017,0.089,-0.0049,-35.4649
2023-07-03,410,2023-08-04,p,132.00,130.70,133.30,0,0.8688,0,0,-0.9984,0.0016,0.0749,-0.0046,-35.9081
2023-07-03,415,2023-08-04,p,136.94,135.70,138.25,0,0.8845,0,0,-0.9986,0.0014,0.0754,-0.0044,-36.3507
2023-07-03,420,2023-08-04,p,141.89,140.65,143.20,0,0.9,0,0,-0.9988,0.0013,0.0626,-0.0041,-36.7928
2023-07-03,425,2023-08-04,p,146.85,145.60,148.20,0,0.9197,0,0,-0.9988,0.0012,0.0631,-0.004,-37.2329
2023-07-03,430,2023-08-04,p,151.83,150.60,153.20,0,0.9393,0,0,-0.9989,0.0011,0.052,-0.004,-37.6729
2023-07-03,435,2023-08-04,p,156.81,156.05,158.15,0,0.954,0,0,-0.999,0.001,0.0523,-0.0038,-38.1139
2023-07-03,440,2023-08-04,p,161.79,160.60,163.15,0,0.973,0,0,-0.9991,0.0009,0.0425,-0.0037,-38.5535
2023-07-03,445,2023-08-04,p,166.79,165.55,168.15,0,0.9919,0,0,-0.9991,0.0008,0.0428,-0.0037,-38.993
2023-07-03,450,2023-08-04,p,171.79,170.55,173.15,0,1.0101,0,0,-0.9992,0.0008,0.0431,-0.0036,-39.4324
2023-07-03,455,2023-08-04,p,176.79,175.55,178.15,0,1.0278,0,0,-0.9992,0.0007,0.0348,-0.0036,-39.8718
2023-07-03,460,2023-08-04,p,181.79,180.55,183.15,0,1.0453,0,0,-0.9992,0.0006,0.035,-0.0035,-40.3111
2023-07-03,465,2023-08-04,p,186.79,185.55,188.15,0,1.0626,0,0,-0.9993,0.0006,0.0278,-0.0034,-40.7504
2023-07-03,470,2023-08-04,p,191.79,190.55,193.15,0,1.0798,0,0,-0.9993,0.0005,0.028,-0.0034,-41.1895
2023-07-03,475,2023-08-04,p,196.79,195.55,198.15,0,1.0967,0,0,-0.9993,0.0005,0.0282,-0.0034,-41.6286
2023-07-03,480,2023-08-04,p,201.79,200.55,203.15,0,1.1135,0,0,-0.9994,0.0004,0.0223,-0.0033,-42.0676
2023-07-03,485,2023-08-04,p,206.79,205.55,208.15,0,1.1301,0,0,-0.9994,0.0004,0.0224,-0.0033,-42.5066
2023-07-03,490,2023-08-04,p,211.79,210.55,213.15,0,1.1465,0,0,-0.9994,0.0004,0.0175,-0.0032,-42.9455
2023-07-03,495,2023-08-04,p,216.79,215.55,218.15,0,1.1627,0,0,-0.9994,0.0003,0.0176,-0.0032,-43.3844
2023-07-03,500,2023-08-04,p,221.79,220.55,223.15,0,1.1788,0,0,-0.9995,0.0003,0.0177,-0.0032,-43.8232
2023-07-03,20,2023-08-11,c,258.33,256.85,259.45,0,4.3842,0,5,1,0,0,-0.003,0.0213
2023-07-03,30,2023-08-11,c,248.39,246.90,249.30,0,3.5205,0,0,1,0,0,-0.0045,0.032
2023-07-03,40,2023-08-11,c,238.44,236.95,239.35,0,3.0429,0,0,1,0,0,-0.0059,0.0426
2023-07-03,50,2023-08-11,c,228.50,227.00,229.65,0,2.8008,0,0,1,0,0,-0.0074,0.0533
2023-07-03,60,2023-08-11,c,218.56,217.10,219.70,0,2.503,0,0,1,0,0,-0.0089,0.064
2023-07-03,70,2023-08-11,c,208.62,207.15,209.55,0,2.1815,0,0,1,0,0,-0.0104,0.0746
2023-07-03,80,2023-08-11,c,198.68,197.20,199.80,0,2.0441,0,0,1,0,0,-0.0119,0.0853
2023-07-03,85,2023-08-11,c,193.71,192.25,194.85,0,1.9562,0,0,1,0,0,-0.0126,0.0906
2023-07-03,90,2023-08-11,c,188.74,187.25,189.90,0,1.8738,0,0,1,0,0,-0.0134,0.0959
2023-07-03,95,2023-08-11,c,183.76,182.30,184.90,0,1.7823,0,0,1,0,0,-0.0141,0.1013
2023-07-03,100,2023-08-11,c,178.70,177.35,179.95,0,1.7352,0,0,0.9996,0,0,-0.0124,0.1066
2023-07-03,105,2023-08-11,c,173.73,172.35,175.00,0,1.6632,0,0,0.9996,0,0,-0.0132,0.1119
2023-07-03,110,2023-08-11,c,168.75,167.40,170.00,0,1.5841,0,0,0.9996,0,0.0001,-0.0139,0.1172
2023-07-03,115,2023-08-11,c,163.78,162.45,165.05,0,1.5191,0,14,0.9996,0,0.0002,-0.0148,0.1226
2023-07-03,120,2023-08-11,c,158.81,157.50,160.10,0,1.4571,1,0,0.9996,0,0.0004,-0.0157,0.1279
2023-07-03,125,2023-08-11,c,153.85,152.55,155.15,0,1.3977,1,0,0.9994,0,0.0008,-0.0167,0.1332
2023-07-03,130,2023-08-11,c,148.88,147.55,150.20,0,1.3408,0,0,0.9993,0,0.0015,-0.018,0.1385
2023-07-03,135,2023-08-11,c,143.91,142.65,144.80,0,1.1952,0,0,0.999,0,0.0022,-0.0195,0.1437
2023-07-03,140,2023-08-11,c,138.95,137.70,139.85,0,1.1464,0,0,0.9985,0.0001,0.0037,-0.0215,0.1489
2023-07-03,145,2023-08-11,c,134.00,132.75,134.95,0,1.1097,1,0,0.9978,0.0001,0.0054,-0.0241,0.154
2023-07-03,150,2023-08-11,c,129.05,127.80,130.45,0,1.1391,0,0,0.9967,0.0001,0.0095,-0.0273,0.1589
2023-07-03,155,2023-08-11,c,124.12,122.90,125.50,0,1.09,0,3,0.9952,0.0002,0.0126,-0.0315,0.1638
2023-07-03,160,2023-08-11,c,119.20,117.95,120.60,0,1.05,0,0,0.993,0.0003,0.0163,-0.0367,0.1684
2023-07-03,165,2023-08-11,c,114.30,113.05,115.45,0,0.9751,0,0,0.9905,0.0004,0.021,-0.0425,0.1729
2023-07-03,170,2023-08-11,c,109.41,108.15,110.55,0,0.9381,1,0,0.9873,0.0005,0.0265,-0.0491,0.1772
2023-07-03,175,2023-08-11,c,104.55,103.25,105.85,0,0.9237,0,0,0.9832,0.0006,0.0408,-0.0569,0.1812
2023-07-03,180,2023-08-11,c,99.71,98.40,101.00,0,0.8917,1,0,0.9784,0.0008,0.0503,-0.0653,0.185
2023-07-03,185,2023-08-11,c,94.91,93.50,96.10,0,0.8522,1,0,0.9726,0.001,0.0611,-0.0748,0.1884
2023-07-03,190,2023-08-11,c,90.14,88.65,91.05,0,0.799,3,0,0.9659,0.0012,0.0736,-0.0848,0.1915
2023-07-03,195,2023-08-11,c,85.40,83.85,86.25,0,0.7716,4,0,0.9581,0.0014,0.0876,-0.0956,0.1942
2023-07-03,200,2023-08-11,c,80.70,79.05,81.00,0,0.7016,6,4,0.9491,0.0017,0.0889,-0.1067,0.1966
2023-07-03,205,2023-08-11,c,76.04,74.30,76.95,0,0.7351,1,0,0.9389,0.002,0.1048,-0.1183,0.1985
2023-07-03,210,2023-08-11,c,71.43,69.60,71.80,0.4308,0.6776,54,1,0.9273,0.0023,0.1222,-0.1301,0.2
2023-07-03,215,2023-08-11,c,66.86,64.95,67.75,0.4581,0.6945,2,0,0.9143,0.0027,0.1411,-0.1419,0.201
2023-07-03,220,2023-08-11,c,62.36,60.35,62.35,0.4687,0.6231,1,1,0.8995,0.0031,0.1611,-0.1539,0.2014
2023-07-03,225,2023-08-11,c,57.01,56.15,58.05,0.4991,0.618,4,1,0.8829,0.0035,0.1822,-0.1658,0.2013
2023-07-03,230,2023-08-11,c,52.63,51.90,53.40,0.5065,0.5898,8,3,0.8642,0.004,0.2038,-0.1777,0.2004
2023-07-03,235,2023-08-11,c,48.36,47.25,49.30,0.4835,0.5853,8,4,0.8431,0.0045,0.2259,-0.1896,0.1986
2023-07-03,240,2023-08-11,c,44.40,43.05,45.55,0.4796,0.5892,9,33,0.8191,0.0051,0.2477,-0.2013,0.1959
2023-07-03,245,2023-08-11,c,40.69,40.00,41.25,0.5168,0.5661,54,1,0.7923,0.0056,0.269,-0.2127,0.1922
2023-07-03,250,2023-08-11,c,37.11,36.65,37.85,0.5287,0.5711,61,62,0.7622,0.0062,0.2893,-0.2236,0.1874
2023-07-03,255,2023-08-11,c,33.77,33.10,34.20,0.5252,0.5614,64,31,0.7291,0.0067,0.3079,-0.2338,0.1814
2023-07-03,260,2023-08-11,c,30.59,30.20,31.05,0.536,0.5622,88,50,0.6932,0.0072,0.3246,-0.2428,0.1744
2023-07-03,265,2023-08-11,c,27.64,27.45,28.00,0.5439,0.5602,71,45,0.6548,0.0076,0.3387,-0.2505,0.1664
2023-07-03,270,2023-08-11,c,24.82,24.70,24.95,0.5454,0.5525,46,31,0.6147,0.008,0.3499,-0.2565,0.1575
2023-07-03,275,2023-08-11,c,22.17,22.05,22.30,0.5439,0.5509,176,82,0.5736,0.0082,0.3579,-0.2606,0.1481
2023-07-03,280,2023-08-11,c,19.77,19.65,19.90,0.5439,0.5508,644,850,0.5322,0.0083,0.3624,-0.2627,0.1384
2023-07-03,285,2023-08-11,c,17.58,17.50,17.70,0.5453,0.5508,28,198,0.4915,0.0083,0.3632,-0.2629,0.1285
2023-07-03,290,2023-08-11,c,15.61,15.50,15.70,0.5456,0.5512,166,205,0.4521,0.0082,0.3603,-0.2613,0.1188
2023-07-03,295,2023-08-11,c,13.83,13.75,13.95,0.5478,0.5535,13,40,0.4146,0.008,0.3538,-0.2579,0.1094
2023-07-03,300,2023-08-11,c,12.24,12.15,12.35,0.5496,0.5554,72,631,0.3793,0.0078,0.3438,-0.2533,0.1005
2023-07-03,305,2023-08-11,c,10.81,10.70,10.90,0.551,0.557,21,159,0.3465,0.0075,0.3307,-0.2475,0.0921
2023-07-03,310,2023-08-11,c,9.55,9.45,9.65,0.554,0.56,21,67,0.316,0.0071,0.3342,-0.2407,0.0842
2023-07-03,315,2023-08-11,c,8.45,8.35,8.55,0.5571,0.5634,4,43,0.2885,0.0067,0.3181,-0.2332,0.077
2023-07-03,320,2023-08-11,c,7.48,7.40,7.55,0.5611,0.5661,10,32,0.2633,0.0064,0.2996,-0.2251,0.0705
2023-07-03,325,2023-08-11,c,6.63,6.55,6.70,0.5652,0.5706,220,78,0.2402,0.006,0.2794,-0.2168,0.0644
