Trade Date,STrike,Expiry Date,Call/Put,Last Trade Price,Bid Price,Ask Price,Bid Implied Volatility,Ask Implied Volatility,Open Interest,Volume,Delta,Gamma,Vega,Theta,Rho
2023-07-03,140,2023-08-11,p,0.00,0.00,0.05,0,0.8109,0,0,0,0,0.0002,0,0
2023-07-03,150,2023-08-11,p,0.06,0.02,0.07,0.6772,0.7636,0,0,-0.0021,0,0.0006,-0.0057,-0.0689
2023-07-03,160,2023-08-11,p,0.07,0.04,0.09,0.6547,0.713,0,0,-0.0033,0,0.0023,-0.0082,-0.1086
2023-07-03,170,2023-08-11,p,0.10,0.08,0.12,0.6363,0.6664,0,2,-0.0053,0.0001,0.0059,-0.0119,-0.1742
2023-07-03,175,2023-08-11,p,0.13,0.10,0.16,0.6194,0.656,0,0,-0.0068,0.0002,0.0079,-0.0146,-0.224
2023-07-03,180,2023-08-11,p,0.14,0.13,0.18,0.6056,0.6312,0,3,-0.0083,0.0003,0.0135,-0.0167,-0.2707
2023-07-03,185,2023-08-11,p,0.19,0.17,0.23,0.5935,0.6177,0,0,-0.0106,0.0004,0.0174,-0.0203,-0.3467
2023-07-03,190,2023-08-11,p,0.24,0.22,0.28,0.5807,0.6015,1,0,-0.0132,0.0005,0.0279,-0.0241,-0.4342
2023-07-03,195,2023-08-11,p,0.31,0.28,0.34,0.5678,0.5848,3,2,-0.0164,0.0007,0.0352,-0.0283,-0.5394
2023-07-03,200,2023-08-11,p,0.39,0.36,0.41,0.5557,0.5672,0,0,-0.0203,0.0009,0.0436,-0.033,-0.6666
2023-07-03,205,2023-08-11,p,0.48,0.45,0.51,0.5423,0.5535,8,2,-0.0253,0.0011,0.0537,-0.0388,-0.8293
2023-07-03,210,2023-08-11,p,0.60,0.57,0.63,0.53,0.5392,2,0,-0.0313,0.0014,0.0652,-0.0452,-1.0283
2023-07-03,215,2023-08-11,p,0.75,0.72,0.78,0.5184,0.5261,66,10,-0.0389,0.0017,0.0785,-0.0527,-1.2767
2023-07-03,220,2023-08-11,p,0.95,0.91,0.97,0.5069,0.5134,3,19,-0.0481,0.0021,0.0934,-0.0611,-1.5797
2023-07-03,225,2023-08-11,p,1.19,1.16,1.21,0.4973,0.5019,9,29,-0.0597,0.0025,0.1101,-0.0711,-1.9624
2023-07-03,230,2023-08-11,p,1.50,1.46,1.53,0.4868,0.4922,11,0,-0.0737,0.003,0.1283,-0.082,-2.4257
2023-07-03,235,2023-08-11,p,1.88,1.85,1.91,0.4782,0.4822,2,7,-0.0906,0.0035,0.1481,-0.094,-2.9881
2023-07-03,240,2023-08-11,p,2.37,2.33,2.40,0.4696,0.4737,9,3,-0.1109,0.0041,0.1691,-0.1069,-3.6627
2023-07-03,245,2023-08-11,p,2.96,2.93,2.99,0.4623,0.4655,10,3,-0.1349,0.0048,0.1914,-0.1207,-4.4648
2023-07-03,250,2023-08-11,p,3.70,3.65,3.75,0.4549,0.4595,27,29,-0.163,0.0055,0.2344,-0.135,-5.4081
2023-07-03,255,2023-08-11,p,4.62,4.55,4.70,0.4489,0.4547,30,12,-0.1954,0.0063,0.2573,-0.1495,-6.5035
2023-07-03,260,2023-08-11,p,5.72,5.65,5.80,0.4439,0.4493,9,6,-0.2317,0.0071,0.2798,-0.1632,-7.7359
2023-07-03,265,2023-08-11,p,7.03,6.95,7.10,0.4394,0.4444,3,2,-0.2717,0.0079,0.3013,-0.1757,-9.1057
2023-07-03,270,2023-08-11,p,8.56,8.50,8.65,0.4366,0.4412,23,12,-0.3154,0.0086,0.3212,-0.187,-10.6168
2023-07-03,275,2023-08-11,p,10.36,10.30,10.45,0.4339,0.4382,9,10,-0.3617,0.0092,0.3493,-0.1959,-12.2309
2023-07-03,280,2023-08-11,p,12.42,12.35,12.50,0.4314,0.4355,23,0,-0.4098,0.0096,0.3615,-0.202,-13.9295
2023-07-03,285,2023-08-11,p,14.73,14.65,14.80,0.4293,0.4333,6,15,-0.459,0.0099,0.3703,-0.2052,-15.6894
2023-07-03,290,2023-08-11,p,17.29,17.20,17.40,0.4274,0.4328,2,3,-0.5084,0.0101,0.3755,-0.2057,-17.4828
2023-07-03,295,2023-08-11,p,20.12,20.05,20.20,0.4266,0.4307,0,0,-0.5571,0.01,0.3696,-0.203,-19.2819
2023-07-03,300,2023-08-11,p,23.20,23.10,23.30,0.4246,0.4301,1,2,-0.6045,0.0098,0.3636,-0.1975,-21.0637
2023-07-03,305,2023-08-11,p,26.50,26.40,26.60,0.4234,0.4291,0,0,-0.6498,0.0095,0.3541,-0.1894,-22.8086
2023-07-03,310,2023-08-11,p,29.83,29.95,30.10,0.4232,0.4277,0,2,-0.6924,0.009,0.3413,-0.1795,-24.4947
2023-07-03,315,2023-08-11,p,33.51,32.10,33.95,0.369,0.4311,0,0,-0.7472,0.0085,0.3256,-0.1535,-26.4915
2023-07-03,320,2023-08-11,p,37.28,36.85,38.20,0.3941,0.4422,0,0,-0.7722,0.0079,0.3074,-0.1517,-27.7408
2023-07-03,325,2023-08-11,p,41.97,40.20,42.80,0.3563,0.4622,0,0,-0.811,0.0073,0.2627,-0.133,-29.3437
2023-07-03,330,2023-08-11,p,46.12,45.10,47.30,0.3796,0.4758,0,0,-0.8281,0.0066,0.2578,-0.131,-30.3718
2023-07-03,335,2023-08-11,p,50.68,49.80,51.65,0.3904,0.4803,0,0,-0.8492,0.006,0.218,-0.1225,-31.5026
2023-07-03,340,2023-08-11,p,55.21,53.70,55.85,0,0.4726,0,0,-0.9857,0.0054,0.2204,-0.0106,-35.9019
2023-07-03,345,2023-08-11,p,59.82,58.65,60.10,0,0.4597,0,0,-0.9928,0.0048,0.1977,-0.0059,-36.647
2023-07-03,350,2023-08-11,p,64.52,63.45,65.15,0,0.4878,0,0,-0.9935,0.0043,0.1753,-0.0058,-37.202
2023-07-03,355,2023-08-11,p,69.27,68.15,69.65,0,0.4797,0,0,-0.9966,0.0038,0.1541,-0.0034,-37.8294
2023-07-03,360,2023-08-11,p,74.08,73.45,74.80,0,0.5134,0,0,-0.9964,0.0034,0.1338,-0.0037,-38.3589
2023-07-03,365,2023-08-11,p,78.94,78.45,79.30,0,0.4968,0,0,-0.9984,0.003,0.1152,-0.002,-38.9528
2023-07-03,370,2023-08-11,p,83.84,83.10,84.30,0,0.5177,0,0,-0.9986,0.0026,0.0979,-0.0019,-39.4925
2023-07-03,375,2023-08-11,p,88.76,87.70,89.70,0,0.5726,0,0,-0.9977,0.0023,0.0988,-0.0029,-40.001
2023-07-03,380,2023-08-11,p,93.72,93.00,94.65,0,0.5899,0,0,-0.9981,0.002,0.0834,-0.0026,-40.5454
2023-07-03,385,2023-08-11,p,98.71,97.90,99.40,0,0.5884,0,0,-0.9988,0.0017,0.0694,-0.0019,-41.1009
2023-07-03,390,2023-08-11,p,103.71,103.20,104.10,0,0.5761,0,0,-0.9994,0.0015,0.0658,-0.0012,-41.6532
2023-07-03,395,2023-08-11,p,108.71,108.10,109.20,0,0.607,0,0,-0.9993,0.0013,0.0579,-0.0014,-42.1847
2023-07-03,400,2023-08-11,p,113.71,113.20,114.50,0,0.6562,0,0,-0.9989,0.0011,0.0471,-0.0019,-42.7075
2023-07-03,405,2023-08-11,p,118.71,117.85,119.10,0,0.6317,0,0,-0.9995,0.001,0.0382,-0.0011,-43.26
2023-07-03,410,2023-08-11,p,123.71,122.75,124.25,0,0.6677,0,0,-0.9994,0.0008,0.0385,-0.0014,-43.7903
2023-07-03,415,2023-08-11,p,128.71,128.00,129.10,0,0.6671,0,0,-0.9996,0.0007,0.0307,-0.0011,-44.3305
2023-07-03,420,2023-08-11,p,133.71,132.80,134.40,0,0.7198,0,0,-0.9993,0.0006,0.0243,-0.0016,-44.8563
2023-07-03,425,2023-08-11,p,138.71,138.15,139.45,0,0.7426,0,0,-0.9993,0.0005,0.0245,-0.0016,-45.3903
2023-07-03,430,2023-08-11,p,143.71,142.75,144.45,0,0.7598,0,0,-0.9993,0.0004,0.0191,-0.0016,-45.9258
2023-07-03,435,2023-08-11,p,148.71,147.90,149.25,0,0.7545,0,0,-0.9996,0.0004,0.0149,-0.0013,-46.4666
2023-07-03,440,2023-08-11,p,153.71,153.10,154.40,0,0.7882,0,0,-0.9995,0.0003,0.0113,-0.0014,-46.9979
2023-07-03,445,2023-08-11,p,158.71,157.80,159.65,0,0.8309,0,0,-0.9993,0.0002,0.0114,-0.0018,-47.5263
2023-07-03,450,2023-08-11,p,163.71,162.70,164.10,0,0.7819,0,0,-0.9997,0.0002,0.0087,-0.001,-48.0746
2023-07-03,105,2023-08-18,c,182.02,181.35,182.60,0,1.3781,101,0,1,0,0,-0.0157,0.1318
2023-07-03,110,2023-08-18,c,177.05,176.65,177.75,0,1.3572,5,20,1,0,0,-0.0163,0.1381
2023-07-03,115,2023-08-18,c,171.29,171.65,172.80,1.2879,1.5485,6,0,1,0,0,0,0
2023-07-03,120,2023-08-18,c,167.12,166.80,167.50,0,1.1348,8,0,1,0,0,-0.0179,0.1506
2023-07-03,125,2023-08-18,c,162.15,161.70,162.55,0,1.092,6,0,1,0,0,-0.0187,0.1569
2023-07-03,130,2023-08-18,c,157.19,156.80,157.65,0,1.0691,7,0,1,0,0.0001,-0.0194,0.1632
2023-07-03,135,2023-08-18,c,152.22,151.80,152.65,0,1.0116,8,0,1,0,0.0002,-0.0203,0.1694
2023-07-03,140,2023-08-18,c,147.26,146.65,147.60,0,0.9359,65,0,0.9999,0,0.0004,-0.0211,0.1757
2023-07-03,145,2023-08-18,c,142.29,141.90,142.90,0,0.9741,41,0,0.9998,0,0.0008,-0.0221,0.1819
2023-07-03,150,2023-08-18,c,137.33,137.00,138.05,0,0.9585,76,0,0.9997,0,0.0013,-0.0231,0.1882
2023-07-03,155,2023-08-18,c,132.37,131.95,133.00,0,0.8962,50,0,0.9994,0,0.0025,-0.0245,0.1943
2023-07-03,160,2023-08-18,c,127.41,127.00,127.85,0,0.8112,2901,0,0.9989,0.0001,0.0034,-0.0261,0.2004
2023-07-03,165,2023-08-18,c,122.46,122.20,123.05,0,0.8119,31,0,0.9982,0.0001,0.0062,-0.0282,0.2064
2023-07-03,170,2023-08-18,c,117.52,117.05,118.15,0,0.7864,54,2,0.9971,0.0002,0.0084,-0.0308,0.2123
2023-07-03,175,2023-08-18,c,112.59,112.15,113.15,0,0.742,1373,0,0.9954,0.0002,0.0143,-0.0342,0.2179
2023-07-03,180,2023-08-18,c,107.67,107.25,108.10,0,0.6896,640,1,0.9931,0.0003,0.0185,-0.0384,0.2233
2023-07-03,185,2023-08-18,c,102.77,102.45,103.05,0,0.6366,104,0,0.9904,0.0005,0.0297,-0.043,0.2285
2023-07-03,190,2023-08-18,c,97.91,97.75,98.10,0.5092,0.6066,5981,1,0.987,0.0006,0.0374,-0.0482,0.2335
2023-07-03,195,2023-08-18,c,93.03,92.85,93.20,0.5043,0.5853,180,0,0.9827,0.0008,0.0464,-0.0541,0.2381
2023-07-03,200,2023-08-18,c,88.15,88.00,88.30,0.5067,0.5634,48336,23,0.9778,0.001,0.0571,-0.0603,0.2424
2023-07-03,205,2023-08-18,c,83.31,83.15,83.45,0.5001,0.547,353,1,0.9716,0.0012,0.0694,-0.0674,0.2463
2023-07-03,210,2023-08-18,c,78.49,78.35,78.65,0.4955,0.5346,1175,3,0.9645,0.0015,0.0836,-0.0748,0.2497
2023-07-03,215,2023-08-18,c,73.71,73.55,73.85,0.4858,0.5189,260,3,0.9559,0.0018,0.0994,-0.0828,0.2526
2023-07-03,220,2023-08-18,c,68.96,68.80,69.10,0.4769,0.5053,849,11,0.9461,0.0021,0.1172,-0.0911,0.2551
2023-07-03,225,2023-08-18,c,64.27,64.10,64.45,0.4683,0.496,396,1,0.9344,0.0026,0.1366,-0.0998,0.2568
2023-07-03,230,2023-08-18,c,59.64,59.45,59.80,0.4587,0.483,2291,870,0.921,0.003,0.1578,-0.1088,0.2577
2023-07-03,235,2023-08-18,c,55.10,54.95,55.25,0.4546,0.4722,863,1,0.9051,0.0036,0.1803,-0.1182,0.2577
2023-07-03,240,2023-08-18,c,50.66,50.50,50.85,0.4474,0.4652,4153,3,0.8865,0.0041,0.204,-0.128,0.2567
2023-07-03,245,2023-08-18,c,46.34,46.20,46.45,0.4423,0.4533,2471,1,0.8645,0.0048,0.2285,-0.1381,0.2542
2023-07-03,250,2023-08-18,c,42.16,42.05,42.30,0.4377,0.4476,7252,8,0.8388,0.0055,0.2535,-0.1486,0.2503
2023-07-03,255,2023-08-18,c,38.14,38.05,38.25,0.433,0.4402,6145,34,0.8091,0.0062,0.2785,-0.1591,0.2447
2023-07-03,260,2023-08-18,c,34.30,34.20,34.40,0.4281,0.4347,5551,5,0.7753,0.0069,0.303,-0.1694,0.2374
2023-07-03,265,2023-08-18,c,30.67,30.55,30.80,0.4238,0.4314,2632,15,0.7376,0.0076,0.3264,-0.179,0.2284
2023-07-03,270,2023-08-18,c,27.25,27.20,27.35,0.4222,0.4264,10049,40,0.6964,0.0082,0.3622,-0.1876,0.2178
2023-07-03,275,2023-08-18,c,24.06,24.00,24.10,0.4185,0.4212,7943,21,0.6523,0.0088,0.3787,-0.1944,0.2058
2023-07-03,280,2023-08-18,c,21.10,21.05,21.15,0.4156,0.4182,8092,83,0.6065,0.0091,0.392,-0.1992,0.1929
2023-07-03,285,2023-08-18,c,18.40,18.35,18.45,0.4134,0.4159,8596,171,0.5596,0.0094,0.4016,-0.2017,0.1793
2023-07-03,290,2023-08-18,c,15.95,15.90,16.00,0.4118,0.4142,6535,239,0.5125,0.0095,0.4074,-0.2018,0.1653
2023-07-03,295,2023-08-18,c,13.74,13.70,13.80,0.4105,0.413,1638,137,0.466,0.0095,0.4009,-0.1994,0.1512
2023-07-03,300,2023-08-18,c,11.78,11.70,11.80,0.4082,0.4108,6186,962,0.4206,0.0093,0.3945,-0.1945,0.1372
2023-07-03,305,2023-08-18,c,10.03,10.00,10.10,0.4083,0.4109,1689,37,0.3769,0.0091,0.3843,-0.1875,0.1236
2023-07-03,310,2023-08-18,c,8.52,8.45,8.55,0.4069,0.4096,2027,92,0.3354,0.0087,0.3705,-0.1788,0.1105
2023-07-03,315,2023-08-18,c,7.20,7.15,7.25,0.4074,0.4103,1069,18,0.2964,0.0083,0.3536,-0.1688,0.098
2023-07-03,320,2023-08-18,c,6.07,6.05,6.10,0.4087,0.4102,3169,1515,0.2604,0.0078,0.334,-0.1579,0.0864
2023-07-03,325,2023-08-18,c,5.10,5.05,5.15,0.4085,0.4117,1731,116,0.2275,0.0072,0.3124,-0.1465,0.0758
2023-07-03,330,2023-08-18,c,4.28,4.25,4.30,0.4102,0.4119,3596,63,0.1981,0.0066,0.289,-0.135,0.0662
2023-07-03,335,2023-08-18,c,3.59,3.55,3.65,0.4114,0.4152,563,22,0.1719,0.006,0.2648,-0.1237,0.0576
2023-07-03,340,2023-08-18,c,3.02,3.00,3.05,0.4143,0.4164,826,49,0.149,0.0055,0.2399,-0.1129,0.05
2023-07-03,345,2023-08-18,c,2.54,2.52,2.56,0.4168,0.4186,285,20,0.129,0.0049,0.2152,-0.1028,0.0434
2023-07-03,350,2023-08-18,c,2.14,2.12,2.16,0.4193,0.4214,1322,70,0.1117,0.0044,0.1909,-0.0933,0.0376
2023-07-03,355,2023-08-18,c,1.81,1.80,1.82,0.4233,0.4245,206,0,0.0966,0.0039,0.1678,-0.0845,0.0326
2023-07-03,360,2023-08-18,c,1.53,1.53,1.54,0.4272,0.4279,325,4,0.0836,0.0035,0.1458,-0.0764,0.0282
2023-07-03,365,2023-08-18,c,1.31,1.30,1.31,0.4309,0.4316,352,1,0.0727,0.0031,0.1471,-0.0691,0.0246
2023-07-03,370,2023-08-18,c,1.12,1.11,1.12,0.4348,0.4356,230,38,0.063,0.0028,0.1267,-0.0623,0.0213
2023-07-03,375,2023-08-18,c,0.96,0.95,0.96,0.4387,0.4397,494,11,0.0546,0.0025,0.1077,-0.0561,0.0185
2023-07-03,380,2023-08-18,c,0.82,0.81,0.83,0.4429,0.4448,992,56,0.0473,0.0022,0.1086,-0.0504,0.016
2023-07-03,385,2023-08-18,c,0.71,0.70,0.72,0.4472,0.4494,189,0,0.041,0.0019,0.0916,-0.0452,0.0139
2023-07-03,390,2023-08-18,c,0.62,0.61,0.62,0.452,0.4534,100,0,0.0355,0.0017,0.0762,-0.0404,0.0121
2023-07-03,395,2023-08-18,c,0.53,0.53,0.54,0.4568,0.4581,72,2,0.0306,0.0015,0.0768,-0.036,0.0104
2023-07-03,400,2023-08-18,c,0.47,0.46,0.47,0.4611,0.4626,283,4,0.0265,0.0013,0.0635,-0.0321,0.009
2023-07-03,405,2023-08-18,c,0.40,0.40,0.41,0.4657,0.4675,155,0,0.0228,0.0012,0.0517,-0.0285,0.0078
2023-07-03,410,2023-08-18,c,0.36,0.35,0.36,0.4696,0.4716,446,8,0.0197,0.001,0.0521,-0.0252,0.0067
2023-07-03,415,2023-08-18,c,0.31,0.31,0.32,0.4754,0.4773,16,1,0.0168,0.0009,0.0422,-0.0222,0.0057
2023-07-03,420,2023-08-18,c,0.27,0.27,0.28,0.4789,0.4813,36,130,0.0144,0.0008,0.0336,-0.0195,0.0049
2023-07-03,425,2023-08-18,c,0.24,0.23,0.24,0.4813,0.4843,16,1,0.0125,0.0007,0.0339,-0.0173,0.0043
2023-07-03,430,2023-08-18,c,0.21,0.20,0.22,0.4846,0.4904,33,5,0.0106,0.0006,0.0269,-0.015,0.0036
2023-07-03,435,2023-08-18,c,0.17,0.17,0.19,0.487,0.4936,3,1,0.0091,0.0005,0.0271,-0.0132,0.0031
2023-07-03,440,2023-08-18,c,0.15,0.15,0.17,0.4911,0.4985,12,0,0.0077,0.0004,0.0211,-0.0115,0.0026
2023-07-03,445,2023-08-18,c,0.13,0.13,0.15,0.494,0.5024,7,0,0.0063,0.0004,0.0213,-0.0097,0.0022
2023-07-03,450,2023-08-18,c,0.12,0.12,0.13,0.5001,0.5048,141,2,0.0053,0.0003,0.0165,-0.0082,0.0018
2023-07-03,455,2023-08-18,c,0.11,0.10,0.12,0.5014,0.5108,91,0,0.0044,0.0003,0.0126,-0.0069,0.0015
2023-07-03,460,2023-08-18,c,0.09,0.09,0.11,0.5057,0.5167,0,0,0.0036,0.0002,0.0127,-0.0058,0.0012
2023-07-03,465,2023-08-18,c,0.08,0.08,0.10,0.5098,0.5218,44,0,0.0029,0.0002,0.0097,-0.0048,0.001
2023-07-03,470,2023-08-18,c,0.08,0.07,0.09,0.5123,0.5258,20,5,0.0024,0.0002,0.0072,-0.004,0.0008
2023-07-03,475,2023-08-18,c,0.07,0.06,0.08,0.514,0.5297,3,0,0.002,0.0001,0.0073,-0.0034,0.0007
2023-07-03,480,2023-08-18,c,0.06,0.05,0.07,0.5147,0.5314,3,0,0.0016,0.0001,0.0054,-0.0028,0.0006
2023-07-03,485,2023-08-18,c,0.05,0.05,0.06,0.5239,0.533,0,10,0.0013,0.0001,0.004,-0.0023,0.0005
2023-07-03,490,2023-08-18,c,0.05,0.04,0.06,0.5224,0.5423,0,0,0.0011,0.0001,0.004,-0.0019,0.0004
2023-07-03,495,2023-08-18,c,0.04,0.04,0.05,0.5311,0.5419,0,10,0.0009,0.0001,0.0029,-0.0016,0.0003
2023-07-03,500,2023-08-18,c,0.04,0.02,0.05,0.5089,0.5508,5,0,0.0007,0,0.0027,-0.0013,0.0002
2023-07-03,505,2023-08-18,c,0.04,0.02,0.04,0.5171,0.5482,1,0,0.0006,0,0.0021,-0.0011,0.0002
2023-07-03,510,2023-08-18,c,0.04,0.01,0.04,0.4975,0.5566,1,71,0.0005,0,0.0019,-0.0009,0.0002
2023-07-03,515,2023-08-18,c,0.04,0.01,0.04,0.5052,0.5649,0,0,0.0004,0,0.0015,-0.0007,0.0001
2023-07-03,520,2023-08-18,c,0.04,0.02,0.04,0.5408,0.5732,2,22,0.0003,0,0.001,-0.0006,0.0001
2023-07-03,525,2023-08-18,c,0.03,0.01,0.03,0.5205,0.5677,1,0,0.0002,0,0.0011,-0.0005,0.0001
2023-07-03,530,2023-08-18,c,0.00,0.00,0.03,0,0.5753,0,0,0.0002,0,0.0007,-0.0004,0.0001
2023-07-03,535,2023-08-18,c,0.00,0.00,0.03,0,0.5831,0,0,0.0002,0,0.0007,-0.0003,0.0001
2023-07-03,540,2023-08-18,c,0.00,0.00,0.03,0,0.5909,202,0,0.0001,0,0.0005,-0.0003,0
2023-07-03,545,2023-08-18,c,0.00,0.00,0.03,0,0.5985,0,0,0.0001,0,0.0005,-0.0002,0
2023-07-03,550,2023-08-18,c,0.00,0.00,0.03,0,0.6061,0,0,0.0001,0,0.0004,-0.0002,0
2023-07-03,555,2023-08-18,c,0.00,0.00,0.02,0,0.5932,0,0,0.0001,0,0.0002,-0.0001,0
2023-07-03,560,2023-08-18,c,0.00,0.00,0.02,0,0.6005,300,0,0.0001,0,0.0002,-0.0001,0
2023-07-03,105,2023-08-18,p,0.01,0.01,0.02,0.8938,0.9455,458,0,-0.0006,0,0,-0.0022,-0.024
2023-07-03,110,2023-08-18,p,0.01,0.00,0.02,0,0.9034,1202,0,0,0,0,0,0
2023-07-03,115,2023-08-18,p,0.02,0.01,0.02,0.8117,0.8591,242,5,-0.0007,0,0,-0.0022,-0.0264
2023-07-03,120,2023-08-18,p,0.03,0.01,0.03,0.7799,0.8553,2029,0,-0.0008,0,0,-0.0026,-0.033
2023-07-03,125,2023-08-18,p,0.03,0.02,0.03,0.7882,0.8173,434,0,-0.0011,0,0,-0.0034,-0.0448
2023-07-03,130,2023-08-18,p,0.04,0.03,0.04,0.7808,0.8016,764,0,-0.0016,0,0.0001,-0.0045,-0.0621
2023-07-03,135,2023-08-18,p,0.04,0.03,0.04,0.7458,0.7655,210,0,-0.0017,0,0.0002,-0.0045,-0.0649
2023-07-03,140,2023-08-18,p,0.05,0.04,0.05,0.7309,0.748,113,0,-0.0021,0,0.0004,-0.0055,-0.0837
2023-07-03,145,2023-08-18,p,0.05,0.05,0.06,0.7138,0.7265,364,10,-0.0026,0,0.0008,-0.0065,-0.1033
2023-07-03,150,2023-08-18,p,0.06,0.06,0.07,0.6931,0.7041,432,1,-0.0032,0,0.0013,-0.0074,-0.1234
2023-07-03,155,2023-08-18,p,0.07,0.07,0.09,0.671,0.69,298,1,-0.0039,0,0.0025,-0.0087,-0.1519
2023-07-03,160,2023-08-18,p,0.08,0.08,0.10,0.6484,0.665,572,0,-0.0045,0.0001,0.0034,-0.0095,-0.1749
2023-07-03,165,2023-08-18,p,0.10,0.11,0.12,0.6399,0.6467,677,0,-0.0057,0.0001,0.0062,-0.0116,-0.2237
2023-07-03,170,2023-08-18,p,0.12,0.13,0.15,0.6202,0.6312,617,0,-0.007,0.0002,0.0084,-0.0135,-0.2719
2023-07-03,175,2023-08-18,p,0.15,0.16,0.18,0.6052,0.6138,1225,0,-0.0086,0.0002,0.0143,-0.0157,-0.3336
2023-07-03,180,2023-08-18,p,0.19,0.21,0.22,0.5947,0.5981,1346,4,-0.0108,0.0003,0.0185,-0.0188,-0.4194
2023-07-03,185,2023-08-18,p,0.23,0.25,0.26,0.5766,0.5799,672,0,-0.0129,0.0005,0.0297,-0.0212,-0.5005
2023-07-03,190,2023-08-18,p,0.30,0.31,0.32,0.563,0.5656,2215,13,-0.0159,0.0006,0.0374,-0.0248,-0.6177
2023-07-03,195,2023-08-18,p,0.39,0.38,0.39,0.5484,0.5506,1374,2,-0.0194,0.0008,0.0464,-0.0286,-0.7536
2023-07-03,200,2023-08-18,p,0.48,0.48,0.49,0.5375,0.5393,1673,21,-0.0243,0.001,0.0571,-0.0339,-0.9437
2023-07-03,205,2023-08-18,p,0.60,0.59,0.61,0.5243,0.5271,2829,4,-0.0298,0.0012,0.0694,-0.0393,-1.16
2023-07-03,210,2023-08-18,p,0.75,0.74,0.75,0.5134,0.5148,1994,2,-0.0368,0.0015,0.0836,-0.0457,-1.4302
2023-07-03,215,2023-08-18,p,0.93,0.91,0.93,0.5011,0.5034,4833,7,-0.045,0.0018,0.0994,-0.0526,-1.7507
2023-07-03,220,2023-08-18,p,1.15,1.14,1.15,0.4909,0.4919,4610,26,-0.0551,0.0021,0.1172,-0.0605,-2.1466
2023-07-03,225,2023-08-18,p,1.43,1.42,1.43,0.4812,0.4821,4188,43,-0.0675,0.0026,0.1366,-0.0695,-2.6318
2023-07-03,230,2023-08-18,p,1.78,1.76,1.78,0.4713,0.4728,3042,915,-0.0822,0.003,0.1578,-0.0791,-3.2091
2023-07-03,235,2023-08-18,p,2.20,2.19,2.22,0.463,0.4646,2649,389,-0.1,0.0036,0.1803,-0.0899,-3.9112
2023-07-03,240,2023-08-18,p,2.74,2.72,2.76,0.455,0.457,4627,118,-0.1209,0.0041,0.204,-0.1013,-4.7371
2023-07-03,245,2023-08-18,p,3.39,3.35,3.45,0.4467,0.4511,5273,123,-0.1453,0.0048,0.2285,-0.1132,-5.7032
2023-07-03,250,2023-08-18,p,4.18,4.15,4.20,0.4407,0.4427,5323,314,-0.1729,0.0055,0.2535,-0.1249,-6.8048
2023-07-03,255,2023-08-18,p,5.13,5.10,5.15,0.4349,0.4366,3614,80,-0.2046,0.0062,0.2785,-0.1367,-8.0749
2023-07-03,260,2023-08-18,p,6.26,6.25,6.30,0.4305,0.4321,2814,57,-0.2403,0.0069,0.303,-0.1483,-9.5156
2023-07-03,265,2023-08-18,p,7.61,7.55,7.65,0.425,0.4281,3078,201,-0.2791,0.0076,0.3264,-0.1585,-11.0913
2023-07-03,270,2023-08-18,p,9.18,9.15,9.25,0.4224,0.4251,3012,274,-0.3213,0.0082,0.3622,-0.1678,-12.8246
2023-07-03,275,2023-08-18,p,10.99,10.95,11.05,0.419,0.4216,1654,79,-0.3655,0.0088,0.3787,-0.1748,-14.657
2023-07-03,280,2023-08-18,p,13.03,12.95,13.10,0.415,0.4188,2305,512,-0.4116,0.0091,0.392,-0.1794,-16.5831
2023-07-03,285,2023-08-18,p,15.33,15.25,15.40,0.4129,0.4167,6388,1334,-0.4588,0.0094,0.4016,-0.1822,-18.5865
2023-07-03,290,2023-08-18,p,17.88,17.80,17.95,0.4113,0.4149,3118,847,-0.5062,0.0095,0.4074,-0.1825,-20.6267
2023-07-03,295,2023-08-18,p,20.68,20.60,20.75,0.4097,0.4135,336,24,-0.5529,0.0095,0.4009,-0.1803,-22.677
2023-07-03,300,2023-08-18,p,23.73,23.65,23.80,0.4084,0.4122,362,26,-0.5985,0.0093,0.3945,-0.1759,-24.7132
2023-07-03,305,2023-08-18,p,27.00,26.95,27.05,0.408,0.4106,145,12,-0.6422,0.0091,0.3843,-0.1695,-26.7088
2023-07-03,310,2023-08-18,p,30.51,30.45,30.55,0.4073,0.4101,66,11,-0.6834,0.0087,0.3705,-0.1616,-28.6426
2023-07-03,315,2023-08-18,p,34.22,34.10,34.35,0.4055,0.4127,22,0,-0.7214,0.0083,0.3536,-0.1527,-30.4867
2023-07-03,320,2023-08-18,p,38.11,37.95,38.30,0.4039,0.4148,18,0,-0.7564,0.0078,0.334,-0.1428,-32.2462
2023-07-03,325,2023-08-18,p,42.16,42.05,42.25,0.4051,0.4119,27,1,-0.7892,0.0072,0.3124,-0.1315,-33.9388
2023-07-03,330,2023-08-18,p,46.40,46.20,46.55,0.4026,0.4158,15,0,-0.8179,0.0066,0.289,-0.1208,-35.505
2023-07-03,335,2023-08-18,p,50.73,50.45,51.20,0.3976,0.4297,6,0,-0.8409,0.006,0.2648,-0.1121,-36.896
2023-07-03,340,2023-08-18,p,55.22,54.90,55.35,0.3954,0.4181,36,0,-0.8687,0.0055,0.2399,-0.0971,-38.4358
2023-07-03,345,2023-08-18,p,59.76,59.55,60.15,0.3983,0.4327,6,0,-0.8835,0.0049,0.2152,-0.0914,-39.5629
